[1772590460] [apply_action] freq=501 Hz, last_dt=1987 us
[1772590461] [apply_action] freq=500 Hz, last_dt=1956 us
[1772590462] [apply_action] freq=500 Hz, last_dt=2009 us
[1772590463] [apply_action] freq=501 Hz, last_dt=1980 us
[1772590464] [apply_action] freq=500 Hz, last_dt=2008 us
[1772590465] [apply_action] freq=501 Hz, last_dt=2021 us
[1772590466] [apply_action] freq=500 Hz, last_dt=2042 us
[1772590467] [apply_action] freq=501 Hz, last_dt=2000 us
[1772590468] [apply_action] freq=501 Hz, last_dt=2003 us
[1772590469] [apply_action] freq=500 Hz, last_dt=2006 us
[1772590470] [apply_action] freq=501 Hz, last_dt=2030 us
[1772590471] [apply_action] freq=501 Hz, last_dt=2002 us
[1772590472] [apply_action] freq=501 Hz, last_dt=2017 us
[1772590473] [apply_action] freq=501 Hz, last_dt=2024 us
[1772590474] [apply_action] freq=501 Hz, last_dt=2075 us
[1772590475] [apply_action] freq=501 Hz, last_dt=1915 us
[1772590476] [apply_action] freq=500 Hz, last_dt=1943 us
[1772590477] [apply_action] freq=501 Hz, last_dt=2006 us
[1772590478] [apply_action] freq=500 Hz, last_dt=1987 us
[1772590479] [apply_action] freq=501 Hz, last_dt=2060 us
[1772590480] [apply_action] freq=501 Hz, last_dt=2009 us
[1772590481] [apply_action] freq=501 Hz, last_dt=2022 us
[1772590482] [apply_action] freq=500 Hz, last_dt=1975 us
[1772590483] [apply_action] freq=501 Hz, last_dt=1996 us
[1772590484] [apply_action] freq=500 Hz, last_dt=1996 us
[1772590485] [apply_action] freq=501 Hz, last_dt=2004 us
[1772590486] [apply_action] freq=500 Hz, last_dt=1966 us
[1772590487] [apply_action] freq=500 Hz, last_dt=1955 us
[1772590488] [apply_action] freq=500 Hz, last_dt=1995 us
[1772590489] [apply_action] freq=501 Hz, last_dt=1974 us
[1772590490] [apply_action] freq=500 Hz, last_dt=1983 us
[1772590491] [apply_action] freq=501 Hz, last_dt=1995 us
[1772590492] [apply_action] freq=500 Hz, last_dt=2003 us
[1772590493] [apply_action] freq=501 Hz, last_dt=2078 us
[1772590494] [apply_action] freq=501 Hz, last_dt=1936 us
[1772590495] [apply_action] freq=501 Hz, last_dt=2029 us
[1772590496] [apply_action] freq=501 Hz, last_dt=1998 us
[1772590497] [apply_action] freq=500 Hz, last_dt=2025 us
[1772590498] [apply_action] freq=501 Hz, last_dt=2036 us
[1772590499] [apply_action] freq=501 Hz, last_dt=1967 us
[1772590500] [apply_action] freq=500 Hz, last_dt=1974 us
[1772590501] [apply_action] freq=500 Hz, last_dt=1995 us
[1772590502] [apply_action] freq=501 Hz, last_dt=2002 us
[1772590503] [apply_action] freq=501 Hz, last_dt=2004 us
[1772590504] [apply_action] freq=501 Hz, last_dt=2188 us
[1772590505] [apply_action] freq=501 Hz, last_dt=2006 us
[1772590506] [apply_action] freq=500 Hz, last_dt=2010 us
[1772590507] [apply_action] freq=500 Hz, last_dt=1987 us
[1772590508] [apply_action] freq=501 Hz, last_dt=2051 us
[1772590509] [apply_action] freq=500 Hz, last_dt=2094 us
[1772590510] [apply_action] freq=501 Hz, last_dt=1969 us
[1772590511] [apply_action] freq=500 Hz, last_dt=1949 us
[1772590512] [apply_action] freq=500 Hz, last_dt=2008 us
[1772590513] [apply_action] freq=501 Hz, last_dt=1984 us
[1772590514] [apply_action] freq=500 Hz, last_dt=2005 us
[1772590515] [apply_action] freq=500 Hz, last_dt=1985 us
[1772590516] [apply_action] freq=500 Hz, last_dt=2011 us
[1772590517] [apply_action] freq=501 Hz, last_dt=2005 us
[1772590518] [apply_action] freq=501 Hz, last_dt=2007 us
[1772590519] [apply_action] freq=501 Hz, last_dt=1981 us
[1772590520] [apply_action] freq=500 Hz, last_dt=1989 us
[1772590521] [apply_action] freq=501 Hz, last_dt=2004 us
[1772590522] [apply_action] freq=500 Hz, last_dt=1998 us
[1772590523] [apply_action] freq=501 Hz, last_dt=1995 us
[1772590524] [apply_action] freq=500 Hz, last_dt=1981 us
[1772590525] [apply_action] freq=501 Hz, last_dt=2005 us
[1772590526] [apply_action] freq=500 Hz, last_dt=2007 us
[1772590527] [apply_action] freq=501 Hz, last_dt=2032 us
[1772590528] [apply_action] freq=500 Hz, last_dt=2012 us
[1772590529] [apply_action] freq=501 Hz, last_dt=2051 us
[1772590530] [apply_action] freq=501 Hz, last_dt=2002 us
[1772590531] [apply_action] freq=501 Hz, last_dt=2024 us
[1772590532] [apply_action] freq=501 Hz, last_dt=2001 us
[1772590533] [apply_action] freq=500 Hz, last_dt=1994 us
[1772590534] [apply_action] freq=500 Hz, last_dt=1984 us
[1772590535] [apply_action] freq=501 Hz, last_dt=2025 us
[1772590536] [apply_action] freq=501 Hz, last_dt=1995 us
[1772590537] [apply_action] freq=500 Hz, last_dt=2022 us
[1772590538] [apply_action] freq=501 Hz, last_dt=1988 us
[1772590539] [apply_action] freq=500 Hz, last_dt=1983 us
[1772590540] [apply_action] freq=500 Hz, last_dt=2017 us
[1772590541] [apply_action] freq=500 Hz, last_dt=2044 us
[1772590542] [apply_action] freq=501 Hz, last_dt=2034 us
[1772590543] [apply_action] freq=501 Hz, last_dt=1984 us
[1772590544] [apply_action] freq=500 Hz, last_dt=1960 us
[1772590545] [apply_action] freq=501 Hz, last_dt=1986 us
[1772590546] [apply_action] freq=501 Hz, last_dt=2051 us
[1772590547] [apply_action] freq=501 Hz, last_dt=1926 us
[1772590548] [apply_action] freq=500 Hz, last_dt=1964 us
[1772590549] [apply_action] freq=500 Hz, last_dt=1979 us
[1772590550] [apply_action] freq=500 Hz, last_dt=1960 us
[1772590551] [apply_action] freq=501 Hz, last_dt=1989 us
[1772590552] [apply_action] freq=500 Hz, last_dt=1974 us
[1772590553] [apply_action] freq=500 Hz, last_dt=2007 us
[1772590554] [apply_action] freq=501 Hz, last_dt=1979 us
[1772590555] [apply_action] freq=500 Hz, last_dt=1998 us
[1772590556] [apply_action] freq=501 Hz, last_dt=2040 us
[1772590557] [apply_action] freq=501 Hz, last_dt=2017 us
[1772590558] [apply_action] freq=500 Hz, last_dt=1993 us
[1772590559] [apply_action] freq=500 Hz, last_dt=2058 us
[1772590560] [apply_action] freq=501 Hz, last_dt=2045 us
[1772590561] [apply_action] freq=501 Hz, last_dt=2000 us
[1772590562] [apply_action] freq=501 Hz, last_dt=1995 us
[1772590563] [apply_action] freq=500 Hz, last_dt=1986 us
[1772590564] [apply_action] freq=501 Hz, last_dt=1958 us
[1772590565] [apply_action] freq=500 Hz, last_dt=2010 us
[1772590566] [apply_action] freq=500 Hz, last_dt=2002 us
[1772590567] [apply_action] freq=500 Hz, last_dt=2014 us
[1772590568] [apply_action] freq=501 Hz, last_dt=2068 us
[1772590569] [apply_action] freq=501 Hz, last_dt=1964 us
[1772590570] [apply_action] freq=501 Hz, last_dt=1985 us
[1772590571] [apply_action] freq=500 Hz, last_dt=1999 us
[1772590572] [apply_action] freq=500 Hz, last_dt=1868 us
[1772590573] [apply_action] freq=500 Hz, last_dt=2047 us
[1772590574] [apply_action] freq=501 Hz, last_dt=2018 us
[1772590575] [apply_action] freq=501 Hz, last_dt=1998 us
[1772590576] [apply_action] freq=501 Hz, last_dt=2211 us
[1772590577] [apply_action] freq=501 Hz, last_dt=1994 us
[1772590578] [apply_action] freq=500 Hz, last_dt=1989 us
[1772590579] [apply_action] freq=501 Hz, last_dt=2019 us
[1772590580] [apply_action] freq=501 Hz, last_dt=2016 us
[1772590581] [apply_action] freq=501 Hz, last_dt=2018 us
[1772590582] [apply_action] freq=500 Hz, last_dt=2023 us
[1772590583] [apply_action] freq=500 Hz, last_dt=2012 us
[1772590584] [apply_action] freq=500 Hz, last_dt=2013 us
[1772590585] [apply_action] freq=501 Hz, last_dt=2037 us
[1772590586] [apply_action] freq=500 Hz, last_dt=2074 us
[1772590587] [apply_action] freq=501 Hz, last_dt=1928 us
[1772590588] [apply_action] freq=500 Hz, last_dt=1971 us
[1772590589] [apply_action] freq=500 Hz, last_dt=1964 us
[1772590590] [apply_action] freq=501 Hz, last_dt=2011 us
[1772590591] [apply_action] freq=501 Hz, last_dt=2021 us
[1772590592] [apply_action] freq=500 Hz, last_dt=2029 us
[1772590593] [apply_action] freq=501 Hz, last_dt=2013 us
[1772590594] [apply_action] freq=501 Hz, last_dt=2023 us
[1772590595] [apply_action] freq=501 Hz, last_dt=1992 us
[1772590596] [apply_action] freq=501 Hz, last_dt=2006 us
[1772590597] [apply_action] freq=501 Hz, last_dt=1986 us
[1772590598] [apply_action] freq=501 Hz, last_dt=2038 us
[1772590599] [apply_action] freq=501 Hz, last_dt=2042 us
[1772590600] [apply_action] freq=501 Hz, last_dt=2014 us
[1772590601] [apply_action] freq=501 Hz, last_dt=1997 us
[1772590602] [apply_action] freq=500 Hz, last_dt=1998 us
[1772590603] [apply_action] freq=500 Hz, last_dt=2011 us
[1772590604] [apply_action] freq=501 Hz, last_dt=1978 us
[1772590605] [apply_action] freq=500 Hz, last_dt=2018 us
[1772590606] [apply_action] freq=501 Hz, last_dt=1975 us
[1772590607] [apply_action] freq=501 Hz, last_dt=2017 us
[1772590608] [apply_action] freq=501 Hz, last_dt=2015 us
[1772590609] [apply_action] freq=500 Hz, last_dt=2015 us
[1772590610] [apply_action] freq=500 Hz, last_dt=2056 us
[1772590611] [apply_action] freq=501 Hz, last_dt=1998 us
[1772590612] [apply_action] freq=500 Hz, last_dt=1998 us
[1772590613] [apply_action] freq=501 Hz, last_dt=1988 us
[1772590614] [apply_action] freq=501 Hz, last_dt=2014 us
[1772590615] [apply_action] freq=501 Hz, last_dt=2055 us
[1772590616] [apply_action] freq=501 Hz, last_dt=1994 us
[1772590617] [apply_action] freq=501 Hz, last_dt=2014 us
[1772590618] [apply_action] freq=500 Hz, last_dt=1993 us
[1772590619] [apply_action] freq=501 Hz, last_dt=2020 us
[1772590620] [apply_action] freq=500 Hz, last_dt=2027 us
[1772590621] [apply_action] freq=501 Hz, last_dt=2017 us
[1772590622] [apply_action] freq=501 Hz, last_dt=1989 us
[1772590623] [apply_action] freq=500 Hz, last_dt=2019 us
[1772590624] [apply_action] freq=500 Hz, last_dt=2029 us
[1772590625] [apply_action] freq=500 Hz, last_dt=2033 us
[1772590626] [apply_action] freq=500 Hz, last_dt=2041 us
[1772590627] [apply_action] freq=501 Hz, last_dt=2041 us
[1772590628] [apply_action] freq=501 Hz, last_dt=2016 us
[1772590629] [apply_action] freq=501 Hz, last_dt=1985 us
[1772590630] [apply_action] freq=501 Hz, last_dt=2015 us
[1772590631] [apply_action] freq=500 Hz, last_dt=1997 us
[1772590632] [apply_action] freq=501 Hz, last_dt=2086 us
[1772590633] [apply_action] freq=501 Hz, last_dt=1932 us
[1772590634] [apply_action] freq=500 Hz, last_dt=1987 us
[1772590635] [apply_action] freq=500 Hz, last_dt=1981 us
[1772590636] [apply_action] freq=500 Hz, last_dt=1969 us
[1772590637] [apply_action] freq=501 Hz, last_dt=1991 us
[1772590638] [apply_action] freq=500 Hz, last_dt=2031 us
[1772590639] [apply_action] freq=500 Hz, last_dt=2032 us
[1772590640] [apply_action] freq=501 Hz, last_dt=2000 us
[1772590641] [apply_action] freq=500 Hz, last_dt=2007 us
[1772590642] [apply_action] freq=501 Hz, last_dt=2079 us
[1772590643] [apply_action] freq=501 Hz, last_dt=1998 us
[1772590644] [apply_action] freq=500 Hz, last_dt=2007 us
[1772590645] [apply_action] freq=500 Hz, last_dt=2020 us
[1772590646] [apply_action] freq=501 Hz, last_dt=1999 us
[1772590647] [apply_action] freq=500 Hz, last_dt=2012 us
[1772590648] [apply_action] freq=501 Hz, last_dt=2036 us
[1772590649] [apply_action] freq=501 Hz, last_dt=2026 us
[1772590650] [apply_action] freq=501 Hz, last_dt=1997 us
[1772590651] [apply_action] freq=501 Hz, last_dt=2029 us
[1772590652] [apply_action] freq=500 Hz, last_dt=2038 us
[1772590653] [apply_action] freq=501 Hz, last_dt=1988 us
[1772590654] [apply_action] freq=500 Hz, last_dt=1986 us
[1772590655] [apply_action] freq=501 Hz, last_dt=2012 us
[1772590656] [apply_action] freq=501 Hz, last_dt=2001 us
[1772590657] [apply_action] freq=500 Hz, last_dt=2022 us
[1772590658] [apply_action] freq=501 Hz, last_dt=2008 us
[1772590659] [apply_action] freq=501 Hz, last_dt=1990 us
[1772590660] [apply_action] freq=500 Hz, last_dt=2046 us
[1772590661] [apply_action] freq=501 Hz, last_dt=1989 us
[1772590662] [apply_action] freq=500 Hz, last_dt=1968 us
[1772590663] [apply_action] freq=500 Hz, last_dt=1995 us
[1772590664] [apply_action] freq=501 Hz, last_dt=2004 us
[1772590665] [apply_action] freq=501 Hz, last_dt=1996 us
[1772590666] [apply_action] freq=501 Hz, last_dt=2002 us
[1772590667] [apply_action] freq=497 Hz, last_dt=2026 us
[1772590668] [apply_action] freq=500 Hz, last_dt=2039 us
[1772590669] [apply_action] freq=500 Hz, last_dt=2014 us
[1772590670] [apply_action] freq=501 Hz, last_dt=2029 us
[1772590671] [apply_action] freq=501 Hz, last_dt=1957 us
[1772590672] [apply_action] freq=500 Hz, last_dt=1996 us
[1772590673] [apply_action] freq=500 Hz, last_dt=2006 us
[1772590674] [apply_action] freq=501 Hz, last_dt=2010 us
[1772590675] [apply_action] freq=500 Hz, last_dt=1993 us
[1772590676] [apply_action] freq=500 Hz, last_dt=2007 us
[1772590677] [apply_action] freq=501 Hz, last_dt=1996 us
[1772590678] [apply_action] freq=500 Hz, last_dt=2024 us
[1772590679] [apply_action] freq=501 Hz, last_dt=1990 us
[1772590680] [apply_action] freq=500 Hz, last_dt=2037 us
[1772590681] [apply_action] freq=501 Hz, last_dt=2006 us
[1772590682] [apply_action] freq=501 Hz, last_dt=1988 us
[1772590683] [apply_action] freq=501 Hz, last_dt=2014 us
[1772590684] [apply_action] freq=501 Hz, last_dt=1975 us
[1772590685] [apply_action] freq=500 Hz, last_dt=2001 us
[1772590686] [apply_action] freq=500 Hz, last_dt=1984 us
[1772590687] [apply_action] freq=500 Hz, last_dt=2015 us
[1772590688] [apply_action] freq=500 Hz, last_dt=1997 us
[1772590689] [apply_action] freq=501 Hz, last_dt=2067 us
[1772590690] [apply_action] freq=501 Hz, last_dt=1992 us
[1772590691] [apply_action] freq=500 Hz, last_dt=1987 us
[1772590692] [apply_action] freq=501 Hz, last_dt=2001 us
[1772590693] [apply_action] freq=500 Hz, last_dt=2042 us
[1772590694] [apply_action] freq=501 Hz, last_dt=1971 us
[1772590695] [apply_action] freq=500 Hz, last_dt=1962 us
[1772590696] [apply_action] freq=500 Hz, last_dt=2022 us
[1772590697] [apply_action] freq=501 Hz, last_dt=2008 us
[1772590698] [apply_action] freq=501 Hz, last_dt=2030 us
[1772590699] [apply_action] freq=501 Hz, last_dt=1986 us
[1772590700] [apply_action] freq=500 Hz, last_dt=2024 us
[1772590701] [apply_action] freq=500 Hz, last_dt=2023 us
[1772590702] [apply_action] freq=501 Hz, last_dt=1996 us
[1772590703] [apply_action] freq=500 Hz, last_dt=1999 us
[1772590704] [apply_action] freq=501 Hz, last_dt=2021 us
[1772590705] [apply_action] freq=500 Hz, last_dt=1984 us
[1772590706] [apply_action] freq=501 Hz, last_dt=2008 us
[1772590707] [apply_action] freq=501 Hz, last_dt=2056 us
[1772590708] [apply_action] freq=500 Hz, last_dt=2090 us
[1772590709] [apply_action] freq=501 Hz, last_dt=2009 us
[1772590710] [apply_action] freq=501 Hz, last_dt=2008 us
[1772590711] [apply_action] freq=500 Hz, last_dt=2050 us
[1772590712] [apply_action] freq=500 Hz, last_dt=2183 us
[1772590713] [apply_action] freq=501 Hz, last_dt=2002 us
[1772590714] [apply_action] freq=501 Hz, last_dt=1981 us
[1772590715] [apply_action] freq=500 Hz, last_dt=1990 us
[1772590716] [apply_action] freq=501 Hz, last_dt=1996 us
[1772590717] [apply_action] freq=501 Hz, last_dt=1999 us
[1772590718] [apply_action] freq=500 Hz, last_dt=2018 us
[1772590719] [apply_action] freq=500 Hz, last_dt=1989 us
[1772590720] [apply_action] freq=501 Hz, last_dt=2018 us
[1772590721] [apply_action] freq=500 Hz, last_dt=2023 us
[1772590722] [apply_action] freq=501 Hz, last_dt=2031 us
[1772590723] [apply_action] freq=501 Hz, last_dt=2005 us
[1772590724] [apply_action] freq=501 Hz, last_dt=2070 us
[1772590725] [apply_action] freq=501 Hz, last_dt=1999 us
[1772590726] [apply_action] freq=501 Hz, last_dt=2008 us
[1772590727] [apply_action] freq=500 Hz, last_dt=2032 us
[1772590728] [apply_action] freq=501 Hz, last_dt=2000 us
[1772590729] [apply_action] freq=501 Hz, last_dt=2030 us
[1772590730] [apply_action] freq=500 Hz, last_dt=2030 us
[1772590731] [apply_action] freq=501 Hz, last_dt=2005 us
[1772590732] [apply_action] freq=501 Hz, last_dt=2004 us
[1772590733] [apply_action] freq=501 Hz, last_dt=1998 us
[1772590734] [apply_action] freq=501 Hz, last_dt=2019 us
[1772590735] [apply_action] freq=501 Hz, last_dt=2005 us
[1772590736] [apply_action] freq=500 Hz, last_dt=1999 us
[1772590737] [apply_action] freq=500 Hz, last_dt=1985 us
[1772590738] [apply_action] freq=500 Hz, last_dt=2004 us
[1772590739] [apply_action] freq=501 Hz, last_dt=2014 us
[1772590740] [apply_action] freq=501 Hz, last_dt=1989 us
[1772590741] [apply_action] freq=501 Hz, last_dt=2010 us
[1772590742] [apply_action] freq=501 Hz, last_dt=1998 us
[1772590743] [apply_action] freq=501 Hz, last_dt=1975 us
[1772590744] [apply_action] freq=500 Hz, last_dt=1986 us
[1772590745] [apply_action] freq=500 Hz, last_dt=1993 us
[1772590746] [apply_action] freq=500 Hz, last_dt=2015 us
[1772590747] [apply_action] freq=501 Hz, last_dt=2027 us
[1772590748] [apply_action] freq=501 Hz, last_dt=2006 us
[1772590749] [apply_action] freq=500 Hz, last_dt=2016 us
[1772590750] [apply_action] freq=501 Hz, last_dt=1998 us
[1772590751] [apply_action] freq=500 Hz, last_dt=2007 us
[1772590752] [apply_action] freq=501 Hz, last_dt=2003 us
[1772590753] [apply_action] freq=501 Hz, last_dt=2027 us
[1772590754] [apply_action] freq=501 Hz, last_dt=2046 us
[1772590755] [apply_action] freq=500 Hz, last_dt=2072 us
[1772590756] [apply_action] freq=501 Hz, last_dt=1985 us
[1772590757] [apply_action] freq=500 Hz, last_dt=1905 us
[1772590758] [apply_action] freq=501 Hz, last_dt=1985 us
[1772590759] [apply_action] freq=500 Hz, last_dt=2037 us
[1772590760] [apply_action] freq=501 Hz, last_dt=2014 us
[1772590761] [apply_action] freq=500 Hz, last_dt=2057 us
[1772590762] [apply_action] freq=501 Hz, last_dt=2006 us
[1772590763] [apply_action] freq=501 Hz, last_dt=1982 us
[1772590764] [apply_action] freq=500 Hz, last_dt=2028 us
[1772590765] [apply_action] freq=501 Hz, last_dt=2002 us
[1772590766] [apply_action] freq=500 Hz, last_dt=1999 us
[1772590767] [apply_action] freq=501 Hz, last_dt=2000 us
[1772590768] [apply_action] freq=500 Hz, last_dt=2040 us
[1772590769] [apply_action] freq=501 Hz, last_dt=1995 us
[1772590770] [apply_action] freq=500 Hz, last_dt=1999 us
[1772590771] [apply_action] freq=501 Hz, last_dt=2033 us
[1772590772] [apply_action] freq=500 Hz, last_dt=1974 us
[1772590773] [apply_action] freq=501 Hz, last_dt=2028 us
[1772590774] [apply_action] freq=501 Hz, last_dt=1997 us
[1772590775] [apply_action] freq=501 Hz, last_dt=1997 us
[1772590776] [apply_action] freq=500 Hz, last_dt=2000 us
[1772590777] [apply_action] freq=500 Hz, last_dt=1995 us
[1772590778] [apply_action] freq=500 Hz, last_dt=2022 us
[1772590779] [apply_action] freq=500 Hz, last_dt=2012 us
[1772590780] [apply_action] freq=501 Hz, last_dt=1972 us
[1772590781] [apply_action] freq=500 Hz, last_dt=2013 us
[1772590782] [apply_action] freq=501 Hz, last_dt=2005 us
[1772590783] [apply_action] freq=500 Hz, last_dt=2018 us
[1772590784] [apply_action] freq=501 Hz, last_dt=1995 us
[1772590785] [apply_action] freq=500 Hz, last_dt=2012 us
[1772590786] [apply_action] freq=501 Hz, last_dt=1998 us
[1772590787] [apply_action] freq=500 Hz, last_dt=1993 us
[1772590788] [apply_action] freq=501 Hz, last_dt=1990 us
[1772590789] [apply_action] freq=501 Hz, last_dt=2019 us
[1772590790] [apply_action] freq=500 Hz, last_dt=1998 us
[1772590791] [apply_action] freq=500 Hz, last_dt=1998 us
[1772590792] [apply_action] freq=501 Hz, last_dt=1975 us
[1772590793] [apply_action] freq=500 Hz, last_dt=2008 us
[1772590794] [apply_action] freq=501 Hz, last_dt=2034 us
[1772590795] [apply_action] freq=501 Hz, last_dt=2044 us
[1772590796] [apply_action] freq=501 Hz, last_dt=1999 us
[1772590797] [apply_action] freq=500 Hz, last_dt=2001 us
[1772590798] [apply_action] freq=501 Hz, last_dt=1990 us
[1772590799] [apply_action] freq=500 Hz, last_dt=1994 us
[1772590800] [apply_action] freq=500 Hz, last_dt=1982 us
[1772590801] [apply_action] freq=500 Hz, last_dt=2003 us
[1772590802] [apply_action] freq=501 Hz, last_dt=1991 us
[1772590803] [apply_action] freq=501 Hz, last_dt=1991 us
[1772590804] [apply_action] freq=500 Hz, last_dt=2034 us
[1772590805] [apply_action] freq=501 Hz, last_dt=2014 us
[1772590806] [apply_action] freq=501 Hz, last_dt=2037 us
[1772590807] [apply_action] freq=501 Hz, last_dt=1988 us
[1772590808] [apply_action] freq=501 Hz, last_dt=2027 us
[1772590809] [apply_action] freq=500 Hz, last_dt=1976 us
[1772590810] [apply_action] freq=500 Hz, last_dt=1982 us
[1772590811] [apply_action] freq=500 Hz, last_dt=2004 us
[1772590812] [apply_action] freq=500 Hz, last_dt=2061 us
[1772590813] [apply_action] freq=501 Hz, last_dt=2036 us
[1772590814] [apply_action] freq=500 Hz, last_dt=2035 us
[1772590815] [apply_action] freq=500 Hz, last_dt=2042 us
[1772590816] [apply_action] freq=500 Hz, last_dt=2069 us
[1772590817] [apply_action] freq=501 Hz, last_dt=1953 us
[1772590818] [apply_action] freq=501 Hz, last_dt=1999 us
[1772590819] [apply_action] freq=500 Hz, last_dt=2022 us
[1772590820] [apply_action] freq=500 Hz, last_dt=2036 us
[1772590821] [apply_action] freq=500 Hz, last_dt=2000 us
[1772590822] [apply_action] freq=501 Hz, last_dt=2005 us
[1772590823] [apply_action] freq=500 Hz, last_dt=2007 us
[1772590824] [apply_action] freq=500 Hz, last_dt=2188 us
[1772590825] [apply_action] freq=500 Hz, last_dt=2187 us
[1772590826] [apply_action] freq=501 Hz, last_dt=1959 us
[1772590827] [apply_action] freq=500 Hz, last_dt=2004 us
[1772590828] [apply_action] freq=501 Hz, last_dt=2010 us
[1772590829] [apply_action] freq=501 Hz, last_dt=2004 us
[1772590830] [apply_action] freq=500 Hz, last_dt=2024 us
[1772590831] [apply_action] freq=500 Hz, last_dt=1989 us
[1772590832] [apply_action] freq=500 Hz, last_dt=1995 us
[1772590833] [apply_action] freq=501 Hz, last_dt=1982 us
[1772590834] [apply_action] freq=500 Hz, last_dt=1981 us
[1772590835] [apply_action] freq=501 Hz, last_dt=2003 us
[1772590836] [apply_action] freq=500 Hz, last_dt=2026 us
[1772590837] [apply_action] freq=500 Hz, last_dt=2017 us
[1772590838] [apply_action] freq=501 Hz, last_dt=1993 us
[1772590839] [apply_action] freq=500 Hz, last_dt=2005 us
[1772590840] [apply_action] freq=501 Hz, last_dt=2054 us
[1772590841] [apply_action] freq=501 Hz, last_dt=1964 us
[1772590842] [apply_action] freq=500 Hz, last_dt=1960 us
[1772590843] [apply_action] freq=501 Hz, last_dt=2024 us
[1772590844] [apply_action] freq=501 Hz, last_dt=1979 us
[1772590845] [apply_action] freq=500 Hz, last_dt=2023 us
[1772590846] [apply_action] freq=501 Hz, last_dt=2018 us
[1772590847] [apply_action] freq=501 Hz, last_dt=1989 us
[1772590848] [apply_action] freq=500 Hz, last_dt=1968 us
[1772590849] [apply_action] freq=500 Hz, last_dt=2003 us
[1772590850] [apply_action] freq=500 Hz, last_dt=1978 us
[1772590851] [apply_action] freq=500 Hz, last_dt=1981 us
[1772590852] [apply_action] freq=501 Hz, last_dt=2007 us
[1772590853] [apply_action] freq=501 Hz, last_dt=2036 us
[1772590854] [apply_action] freq=500 Hz, last_dt=1975 us
[1772590855] [apply_action] freq=500 Hz, last_dt=2007 us
[1772590856] [apply_action] freq=501 Hz, last_dt=2031 us
[1772590857] [apply_action] freq=500 Hz, last_dt=2030 us
[1772590858] [apply_action] freq=501 Hz, last_dt=2034 us
[1772590859] [apply_action] freq=501 Hz, last_dt=2028 us
[1772590860] [apply_action] freq=500 Hz, last_dt=2149 us
[1772590861] [apply_action] freq=501 Hz, last_dt=1951 us
[1772590862] [apply_action] freq=500 Hz, last_dt=1942 us
[1772590863] [apply_action] freq=501 Hz, last_dt=1984 us
[1772590864] [apply_action] freq=501 Hz, last_dt=2007 us
[1772590865] [apply_action] freq=500 Hz, last_dt=2008 us
[1772590866] [apply_action] freq=501 Hz, last_dt=1990 us
[1772590867] [apply_action] freq=500 Hz, last_dt=2001 us
[1772590868] [apply_action] freq=501 Hz, last_dt=2021 us
[1772590869] [apply_action] freq=501 Hz, last_dt=2004 us
[1772590870] [apply_action] freq=500 Hz, last_dt=2015 us
[1772590871] [apply_action] freq=501 Hz, last_dt=2022 us
[1772590872] [apply_action] freq=501 Hz, last_dt=1996 us
[1772590873] [apply_action] freq=500 Hz, last_dt=1944 us
[1772590874] [apply_action] freq=500 Hz, last_dt=2018 us
[1772590875] [apply_action] freq=501 Hz, last_dt=1990 us
[1772590876] [apply_action] freq=500 Hz, last_dt=2035 us
[1772590877] [apply_action] freq=501 Hz, last_dt=2019 us
[1772590878] [apply_action] freq=501 Hz, last_dt=1987 us
[1772590879] [apply_action] freq=501 Hz, last_dt=1969 us
[1772590880] [apply_action] freq=500 Hz, last_dt=2016 us
[1772590881] [apply_action] freq=501 Hz, last_dt=1970 us
[1772590882] [apply_action] freq=500 Hz, last_dt=2007 us
[1772590883] [apply_action] freq=501 Hz, last_dt=1997 us
[1772590884] [apply_action] freq=500 Hz, last_dt=2029 us
[1772590885] [apply_action] freq=501 Hz, last_dt=1974 us
[1772590886] [apply_action] freq=501 Hz, last_dt=1996 us
[1772590887] [apply_action] freq=500 Hz, last_dt=2012 us
[1772590888] [apply_action] freq=501 Hz, last_dt=2006 us
[1772590889] [apply_action] freq=500 Hz, last_dt=2002 us
[1772590890] [apply_action] freq=501 Hz, last_dt=1955 us
[1772590891] [apply_action] freq=500 Hz, last_dt=2025 us
[1772590892] [apply_action] freq=501 Hz, last_dt=1998 us
[1772590893] [apply_action] freq=501 Hz, last_dt=2012 us
[1772590894] [apply_action] freq=501 Hz, last_dt=2010 us
[1772590895] [apply_action] freq=501 Hz, last_dt=2158 us
[1772590896] [apply_action] freq=501 Hz, last_dt=2006 us
[1772590897] [apply_action] freq=501 Hz, last_dt=1992 us
[1772590898] [apply_action] freq=500 Hz, last_dt=2010 us
[1772590899] [apply_action] freq=501 Hz, last_dt=1992 us
[1772590900] [apply_action] freq=500 Hz, last_dt=2008 us
[1772590901] [apply_action] freq=501 Hz, last_dt=2008 us
[1772590902] [apply_action] freq=500 Hz, last_dt=1975 us
[1772590903] [apply_action] freq=500 Hz, last_dt=2004 us
[1772590904] [apply_action] freq=501 Hz, last_dt=2043 us
[1772590905] [apply_action] freq=501 Hz, last_dt=1996 us
[1772590906] [apply_action] freq=500 Hz, last_dt=2010 us
[1772590907] [apply_action] freq=500 Hz, last_dt=2044 us
[1772590908] [apply_action] freq=501 Hz, last_dt=1996 us
[1772590909] [apply_action] freq=501 Hz, last_dt=2062 us
[1772590910] [apply_action] freq=500 Hz, last_dt=2048 us
